Title,Price,URL,Shipping,Location,Condition,Listing Type
New ListingCanon Rf100/F2.8L Macro Is Usm Lens Af 　 Ab,"$1,294.74",https://www.ebay.com/itm/186490446117?itmmeta=01J06JVTDM76WVRCDMZA0KJXPM&hash=item2b6bb26125:g:djAAAOSwtRRmaQGN&itmprp=enc%3AAQAJAAAA4AE%2FHH1Au4ZY3J4OHUpTPyS218O0s66k4UEGwVjHwnxMwzGeB106RVLcNNYKGaajFrAx3%2FmSe5aAXAtkXI87Z86YQccvYyKVI7XRNxIsmJM5PAKSb9m6EVzeeiXPFiqwkGKjGnLte3QzGUXTvJPow4NN38v8Hwa1JZwtr%2BEUdoS23r1vHa%2F0HZSSuSqPRmGj%2BINdHmuFJ96Y1XSJjr5WCe36tqgptQQJtTUykyn4CgDvbLNlkbEeX9h2%2BbsCgXtPh6FZETLfl9mN3V8p6kh%2BUSskZTTJ%2BaEwTzIoxV1W1EGN%7Ctkp%3ABk9SR4qn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
Canon Rf100/2.8L Macro Is Usm Lens Af 　 Ab,"$1,342.13",https://www.ebay.com/itm/186489155243?itmmeta=01J06JVTDMZB4MYJ5SCN97RJ1T&hash=item2b6b9eaeab:g:fd4AAOSw1OJmaCMX&itmprp=enc%3AAQAJAAAA4DAN%2Frpaq%2FVKY7B02m2tIqkIqOJl3h%2FjDP0dFxn8VbXJd5Je36Bsely7emyXbP8pJRFFvsSa%2BtFHdC3DwlRFd%2FqWDmjcQi4gvkAr9FVfSkgzw7A1RrHK7SYArIYDqVJPO%2F8tqOci40Rker4rWdlQfzpui%2FGCpom%2BKo7fd%2FnDdK3%2Ft%2F9v826GMrMaGLUBwoOAoyXj8T5Ta1gyMFuvwGmIVYNyQAmx1jRD7FfQtt7GnS6a1lGkt8FZ8mp%2F5q1Mzk36mKMCImMKnkpOK%2Fbuv8AY09Hk8d4VftdITA7jRjUQx88q%7Ctkp%3ABk9SR4qn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
TTartisan 500mm F6.3 Telephoto Mirrorless Lens for RF mount Rp R5C R8 R7 R100 R6,$329.00,https://www.ebay.com/itm/225806671008?itmmeta=01J06JVTDMCK8FT9S3ST2TM3TG&hash=item3493205ca0:g:fxcAAOSw8EZlIROT&itmprp=enc%3AAQAJAAAA4B3lPxx9B4%2FG%2FnRW1OJswb1521CrDF7RM%2BebAkS5x0ZF9KrGuCfs5G6FxYyPzDdW9%2B8P6mN60vqGNMMcZO0Ij5ssbrBJGBME%2BXJhZAN4z%2FLtfI1nReJsXcBbvLHhotkXGwNtGuFb441rPewLiweKaWXx%2B%2FhOpmxSDAK8ir6VoknaItuAtZC1kxjLzRiwS%2FYh2fsYyVRhAjsIp4uYQD0WaIA2MWxK7RQeUkrECjqkjXJ%2FXQ6OJrmin2BN4hn1w5%2Bh%2Ftxcqi3%2FWGeFg%2Bup88XkJTYn%2BqUeTmQ%2BBXS0jd4jPQMv%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,from China,Brand New,
Oshiro 500/1000mm f/6.3 Telephoto Lens for Canon 100D 200D 250D 300D 350D 400D,$149.00,https://www.ebay.com/itm/304465457803?itmmeta=01J06JVTDM5JAP6P8K3JHW53ZW&hash=item46e38e328b:g:PpgAAOSwsEpicoiy&itmprp=enc%3AAQAJAAAA4DO9Bv3umkx7zzMQvG0qx9UK6%2FepG%2F%2Bz1Ufs3JYOA6%2FJo8E1eaNNRUrm0GcP4U6sHcVLpYz4ISj9deryZcQiq%2BqsC5flFV%2F%2BB8jnW1WxZ7FL3CUoURs0YWmffi%2BWHEMVmp9N59L5W%2Fpem9eJoxCiB%2F1uhZJJsCiixTvDQKUMi4SkSbwpqzRaj8pMW4jjBWj8g5P6W193kjFuXfBm%2FxC%2FUR4c2zEv2UWgz74PuUHPzHkjYbLA7kXvdMSyiacSI%2FFvsDWIxxi6j0hvkCc5RsY%2FuUa%2Fa3l%2Fh%2FuUPM1Z2L%2Fog8YR%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,,Brand New,
Canon Rf100-400Mm F5.6-8 Is Usm Interchangeable Lens June,$750.87,https://www.ebay.com/itm/186489110213?itmmeta=01J06JVTDMXA4B91PWJCYVJCGN&hash=item2b6b9dfec5:g:SjkAAOSwASNmaBsy&itmprp=enc%3AAQAJAAAAwC86ZRYafhIcp0C%2BdwRWF4%2FXWd4HTJxfaoIrqRCYDO%2BHWiGpS9yOO2pg71LsBimIxNT%2FUJ1TBWJ4w%2FQwMrSOE%2B%2FbvM5bY4SUd3Cs4jtmRCqvgVmC8IJbZVMwUwFp2OhFD8cAHw6UscU%2FBk5ygGjzyGJCDYSa%2FsGu2eONXOEEfGXkiMGw%2BjBKLLkYV0pCi5W%2BPmecKcaFUhz6QndmFpY3HfQV4INAjT%2BbY4p6RetreEiYLhJ7ITyU9XQ89w1xvC4%2Bsg%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
Canon RF100mm F2.8 L MACRO IS USM,"$2,083.67",https://www.ebay.com/itm/226164704888?itmmeta=01J06JVTDMDSA7WW3QB8T1SBYY&hash=item34a8778678:g:mlEAAOSwwuVmVJae&itmprp=enc%3AAQAJAAAA4E%2FMvtCQIV0J70aFG3PyFRuYU6vSEBbQ7V%2B5Bs8uFClX5e5mAArAV6K1hJpQEwKpmxTEV9BbFpGTKLP%2Bl2905gsdiE2iiuVxmlXlEdOEUXUOF1OaCpWIcccjSVVqDWBrfBtXjTJ20M5oghXw1GyD2iu39GMnZrReCZJ931X8F7rrYhUEVSZqmBikeU1SWn%2BIEe81BI5x3Yn6UPOwhmX7Jg7eSU814b6icGFtttV4wVH7ww0UeTLr1irEyynWniOtQDdFvnNb1Gmj0Un39QlrJC4b6z5YeN58Rti2jfOyMQxF%7Ctkp%3ABk9SR4yn79KBZA,+$39.00 shipping,from Japan,Pre-Owned,
Canon Extender RF 2X,$599.00,https://www.ebay.com/itm/196062342727?epid=15039993452&itmmeta=01J06JVTDMEAB6YJ1F0J4Z4W6T&hash=item2da639ee47:g:V5IAAOSwqqRlRBgM&itmprp=enc%3AAQAJAAAAwJJqjwmf43CrKK8o7tsxgBIoCBYSZS0T8HcDxHbrig1%2FrXXjGRBpdFAJPwklXztOl98dEYkyhEPoiroUgYbRrNNYkfd5KlLyEsunZKdZ36UtacWrWEDrFr81HMRY9B8BZUpZ9Tf23%2FubgWTrUZf4CpIawigY7tNkSFkSmVqkrFJE7ygfvUAYZtd4%2BrnRW1lXLkhbyXze9FHOA7%2BAjNuvCkXrXipVxSXbcx2CRJeB9nvmkOmWrFQnCk7dTHBJMQTqhA%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,,,Brand New,
"TTArtisan 100mm f/2.8 adapter set for Canon RF mount camera (EOS R, Full Frame)",$189.00,https://www.ebay.com/itm/295899436707?itmmeta=01J06JVTDM11K88V4S6B0WQW4R&hash=item44e4fb16a3:g:aToAAOSwr6Rk5sLV&itmprp=enc%3AAQAJAAAAwOgCmd9jnt4vfD6AZOf86rtHcHEu%2FGpukCoGQuAoJWH0poZ3V4jkvS7MHtHhYTt0JLgYEzN3ZY9BnoFxyVBX%2BoDIo0GCysga03K5MGScrX5c6tGvbLib5yYhxGcS2djZuCIfkevyj7I%2FzrOv0x2IEtxUR8aGpslDPIYOhsYE%2FsBhe%2BiSw30gSFYOtlwA8pFGVJoHpsBS8Vh3Ph8vZA1toczyS08rV3TnO%2BpZkm%2BuXtB6ggOB5FHDtxxruCJ98LZY%2BQ%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,from Japan,Brand New,
Canon RF100-400mm F5.6-8 IS USM Shipping from JAPAN,$787.26,https://www.ebay.com/itm/135071245586?itmmeta=01J06JVTDMAQ7406NRQCVKZ9G9&hash=item1f72dfa512:g:R~MAAOSwonNmToXC&itmprp=enc%3AAQAJAAAAwLicVGkXNu4EKJYIyWlaOB%2BZYBKecXlsdp1YV1lc1j8KsqoDgFOOgroiIQOSpLj6kax%2FEBgpI1gqBE36h0luxUT5GHEiwG%2BwGkPo6jtFClfcsFQ1ZHwPRGZiUr8Ae3KSgDGb3%2B3bG0ZJLetNrvGzcPkaEcmDYORK6WIx4OX1rsStOdZPAgXuu6prAVYoFg8--7tIuE9XER4BJADKH8oB1OhbOtQYDsoUhotaHNghUfHn2ejU5zvdDMDqigAcFHXNjw%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,from Japan,Brand New,
Opteka 500mm f/8 Telephoto Preset Lens for Canon RF-Mount EOS RP and R Cameras,$79.95,https://www.ebay.com/itm/193194614702?epid=99690412&itmmeta=01J06JVTDMBRH6BPJ9GRQ7GG67&hash=item2cfb4bdfae:g:dQ4AAOSw6ABdzZ0o&itmprp=enc%3AAQAJAAAA4AINz1gDXwuElDsc8AwDgPe8lZyPqPQcD%2BcdV2gogWwajJZHx0i7ZwOF%2BP2OjbpMjSvPOslbloxybwnhRRnFD3ihvYEQbsMNTyfemp0ZCZSdly6XjROwl0MlLBdB%2BKUPkuSpFoyGLeyD7wuxx6VEp8G2yFi3y7myVNlx0ByB2NCAo32O3VVwCDnIAQ6yNTUHIJesf5%2Fv%2FZyLAzsacJm0cCq27ZOWV6PAe6fa4mdfqI9%2BWT2X1%2Bto8W%2BY5IxrW0ElpR6naw3PhR18gfkErvdwgBPynuCvnuvygXvh9%2BJZwy%2BD%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,,Brand New,
Canon RF 100-400mm IS USM Lens + Flash + Tripod & More - 32GB Accessory Kit,$646.99,https://www.ebay.com/itm/394210506616?itmmeta=01J06JVTDMCM9SZDR2XMYJEQYE&hash=item5bc8c6f778:g:5XMAAOSwXohjA6M8&itmprp=enc%3AAQAJAAAAwNBvpYIL5thILhDyowCd7AMvrHOcCvlsxCQFF270ijxt1dfMyknHTxFr3PTqn7ZIO0LIavn8NPj4%2FNwmMFRXPo71Hqzw1vh5ZTH0gUjjiuaTXdg0ru2ezIfa5k4t4fkRtwOYEEKxhojxNrawzV58dKd7CnrZGCtUvaCMuBxYcKqAdDm7EHto0ednDtjJw5e58ks6MMFfjqph%2BzzvOxrRHCOL7jB%2BBJMjbLZLhkIf6hAPr37r2iv9DGNCFbHQXMGjjQ%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,,Brand New,
500mm F6.3 Camera Mirror Telephoto Lens for Canon Nikon Sony Olympus M43 Camera,$135.00 to $144.00,https://www.ebay.com/itm/154896542697?itmmeta=01J06JVTDMB76BRXST1F8QRBV1&hash=item24108dabe9:g:mpAAAOSwG~hiLXSv&itmprp=enc%3AAQAJAAAAwFAvarHydLfLf6Q0nhKvxmLPSA%2Ffe%2BdhQcDgPAprXqh%2FXM%2FjOocOWTQjYvZ7hwpJ6PauHZRoI5MSxnivRSm1Sc9568SuGi93Ie0TXov90wCUY0jP%2Bxl7ZYw4a6nGkiF9aZc%2BGn8ELr0dj99z6aeYg6maCvq73lhXHEvjRVOBY4pLSL2%2BcWhdEJnNlByZcTsCoF0JmNHPH%2B9YYeIC8B4fPJyT1cDVUx8Ei3MNWtXUUdRdNhI%2BImLH9EC7dnj5hY865g%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,from China,Brand New,
[MINT] Sigma DG 50-500mm f/4.5-6.3 APO HSM DG RF OS Lens For Canon JAPAN,$729.99,https://www.ebay.com/itm/335384575448?itmmeta=01J06JVTDMC8V1B94GZM41FS1N&hash=item4e167a7dd8:g:wyMAAOSw3ohloA08&itmprp=enc%3AAQAJAAAAwMOOgb65GuOZTgIUatvt0e68NX09t2offnfra4XRyM7qIxhXF1O8Z4tnb2TrRDrO3pg%2FE8jj%2FmaUHJtabKf1J4m5aHxWREqJcCY7EKxxvICnuPXmM5%2BddjAEAChYAAarBvez9aakrPkCGkZwxT7PFu8A5ah3XnDWJRO7Xx2P%2FkDIKQFocwVv0E5F3Z%2FsZOeRczOHGoOp6ItCRCBwozwqdMZOSUrB3ZeSwrIsGJki49v2u6%2BLYO%2Fb7bL8u%2FcGimmcVw%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,+$60.00 shipping,from Japan,Pre-Owned,
CANON RF100mm F2.8 L MACRO IS USM 622548,"$1,450.31",https://www.ebay.com/itm/305590780325?itmmeta=01J06JVTDMXDSN1KWCYKG5YMTC&hash=item4726a141a5:g:B0kAAOSwfKNmVlfU&itmprp=enc%3AAQAJAAAAwAloBAEeN%2BEZupYATZQM9K8jCgrNVVzSaxX05e4kcL2hw8LKGyI3Ah1B%2Fgg7pEu5XiwC4NCSU5jR1Q5p93%2BgHEyx77VhnDvEQ0X5eEP3NXhXTOB1eUDJ26s3ayHySKKLsi90RaiuQwXTcEpiyWXD91Rs68hjDExYXcxhmjTUuNOxtmQSe%2FFJlhke2DITb6BeIFmykOM5f1ivNgJZ1jw3ZBOxkhrvz4rG4xiykG3LnjzwXjnBfo4jdBuvMsm75gtBog%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,+$30.00 shipping,from Japan,Pre-Owned,
New CANON RF 100mm f/2.8L Macro IS USM Lens 1.4x Magnification ,"$1,342.73",https://www.ebay.com/itm/115020875536?itmmeta=01J06JVTDM0R1ENW2XD88V5ZEG&hash=item1ac7c74710:g:npwAAOSwvt5hVnQu&itmprp=enc%3AAQAJAAAA4B3WgKYTQdG9C3bDjdsIgqZVokqYngEK0Bb9b73rH9lrJw8AcGVIr%2FMpggmb%2BJHBxYd8hSbCpI%2B5WUL7ca9DD0xPwGhZWoOjm2kt9okwXCFHb%2F%2B%2BLh9dsQIOi9tAze0RPlxolbxMSoe0zyJk%2FuKSBXDptl8NHcv4gKUUHEMzFzQ0FvETxp2anHGBMptzlvTFqjdcauRLln5Atr%2BBtoJ6MJqLM7ajXaaD8QRtOgwKKaBroyOft%2BmhPD8dwJXyU6wMZkM0JLCjowX2vdsHP9JyvYkpaA1sW1ijk2VkAu9XGDvG%7Ctkp%3ABk9SR4yn79KBZA,+$55.00 shipping,from Japan,Brand New,
[NM in Box] Canon RF 100mm f2.8 L Macro 1:1.4 Telephoto from Japan,$999.99,https://www.ebay.com/itm/186450948632?itmmeta=01J06JVTDNRFE30K46V17K5ZA8&hash=item2b6957b218:g:NmQAAOSwtYVmSu7O&itmprp=enc%3AAQAJAAAA4KkviNF9LaiBGjM6qxcCbHX3tWj76dLvJ%2BPYUyHYwYEThI%2BdTwneERa10XcgvYokeWMFuQsHPa94l89fIasDOtJBOwzuVhmFW2PeRmCRUS7x0VDsHfdfDeVhCwf%2BkbBD8v--EUYJt%2FDJHCAeSgv48DK%2F7rnSzemT95SN5Dxz9Kfg6vvnLQX01LaGRKTTdwBULorSCuXW%2F9DLiFLBARaoNzOyAOLCLVT3PwXHuiA1kx98z59Mz%2Fb8HXaZUxuS96IlAA3fH5DnENw72BS%2FpJXaNN%2BefB4RqS%2FCl9h1oshI0%2B31%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,from Japan,Pre-Owned,
Oshiro 135mm Telephoto Lens for Canon EOS 4000D 100D 200D 250D 1000D 1100D 500D,$159.95,https://www.ebay.com/itm/193311762044?itmmeta=01J06JVTDN8J6X86RZNMJTMFFD&hash=item2d0247667c:g:kHwAAOSw04peKME0&itmprp=enc%3AAQAJAAAA4IrewMyBshiuVgLt2%2BFvSJ83f%2Bknud%2BNNXQ1ggxnfR%2FXHqL3t3o36Q3XJl1q308Ueo5xdbNa%2FfoGN4onszvWaEd%2B2ZBXQM8grR%2BDln04JdSZYfYsI%2BQTNmPRkQU1YE7N9OkNuEd5yn2yywhqd8AY4xcnFtfk5yo1khNrFd9LRlYDl67LHOfvV8cZo4FLfYPqYnllnIIWXEtmscCgrbIC6P08mT1HdneUbVg6%2BKENhWUlCBuqlUbHrR3mqOa%2BuXVvivZAkOiOmoBnfK17e%2FhKubm%2Fsld0CKtvuhJkdVT%2F7PAK%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,,Brand New,
【Near mint】Canon  zoom lens RF 100-400mm F5.6-8 IS USM with original box 2147041,$560.00,https://www.ebay.com/itm/355754228374?itmmeta=01J06JVTDN088WN01D6JZ49SS7&hash=item52d49aba96:g:Xk4AAOSw3HdmWI06&itmprp=enc%3AAQAJAAAA4IoN9xatqSprRFfGzRgmePpdi3cZJK5QceqW%2FselF1632o%2BeatfMGTBse51d6gjNiXF587U4vi%2BladQAKM0G765FiT4Yblh8CWRAk2dG76tyXWIMtXarPD%2BAiBCXxpdth%2BG7%2BBSdRRSIEGYC6pDel5DtznQoNxeEQrIil%2BoXSvMuvP%2FpB3ebg2h9OObOPIdyvk9oD43L7dAvNQsCqLYptqB4%2F7lp3RH0BxjDzbR16%2FhCKvUvOIDmX56LnvEvk7UgN2HA1nIukRgFmhFLKZ5Vr%2F4yVs1QN9b2%2FY8KPDVoOARG%7Ctkp%3ABk9SR4yn79KBZA,+$55.00 shipping,from Japan,Pre-Owned,
Camera MF Super Telephoto Zoom Lens F/8.3-16 420-800mm T Mount with C5Y3,$45.00,https://www.ebay.com/itm/186455423480?itmmeta=01J06JVTDNJNKTA31KPANGBFQA&hash=item2b699bf9f8:g:ykIAAOSwGipmTtUk&itmprp=enc%3AAQAJAAAA4EVhCjc5DbuzMPX0EmAHs%2BFVD6oSBqtgNtU4pFsAn66vOwEontbrXEBYEtTjynbgaRRmtQQjqS8woAXuIYIhq%2BPhSl9IJ7XBm7UB5KVkC3i4KOKX8GCLCGYpRIk7tKVRbsFq8RfVma67KgKlTH%2Ft32wMbpd7lhuvvZI6nnMzU6wFfX2%2B47hZ4jH2sTdHJyvKONeet7rGmzAAGBKSEG3%2FjcN1B9MyuFMZe%2BkAGSX4%2FVIozO%2B0AJarG5GTTWKZAkVC6DjQgtYMVWJmMq7AZhBBxajhNncUEsDhESUfy4lc9b9R%7Ctkp%3ABk9SR4yn79KBZA,+$6.75 shipping,,Brand New,
PRO WHITE LINE HD 500MM TELE ZOOM LENS + REMOTE + FOR Canon EOS Rebel T100 DSLR,$125.12,https://www.ebay.com/itm/155242569372?itmmeta=01J06JVTDN8K69PJY2NQ14N34N&hash=item24252d9e9c:g:2w0AAOSwAllbcEMq&itmprp=enc%3AAQAJAAAAwK4ZLZwggDXvD99obcGfkFfB1OHofMianvMIEclq81b%2B0%2F%2ByvqtsfLxOgUKu%2FRFBElkNH68iT3zg4N9bxm4iR2OYLspsmC40y88f4KyRUNalaMzYQCi2yCq284HFmdIt6vqC00iuqM8ALpAzNC0%2FJ8MlyVUuFqUV104f82%2B0zJeXOcIurtqcQYf0vxVr%2F1NBpGtKW5RpG9a5Re3jaYnMRBaQ%2BxLbfCcjSxTtSaq%2B7KG2%2FHHQLnt8lkcmyqDcdgih%2Fw%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,,Brand New,
Canon RF 100mm f4 Serenar Leica SM  #44079,$400.00,https://www.ebay.com/itm/282869083260?itmmeta=01J06JVTDNEAEZZC1QBK4DMR3Z&hash=item41dc4fac7c:g:k0gAAOSwCXhamp9F&itmprp=enc%3AAQAJAAAA4HtFxBB9wVyY2mnQweC5pNEfD1iJYkdaY%2BN80iCo7ygVmvxqPvYUPIBfSmsa0QbaHoraX0LHRHklt2LfdNI1Wrie6bwajQfHzmJkOPM0RPx8hHIDoeoD2PECHv6FYuwb0tVuxRWOYApBwMVXP3IrStRSvpbLFdXCjD%2FZguKIOOjq%2B41uyEHJncrIXJFRgi557dAZoEf9VBKBFHTyD%2F6mYY6rWzb8UlyfCAnUFwd5xzeothZTMv3F%2Bczl6wR9q3vKIyliYeHsLfNa6iq6uymU65pUo5JGEo1ZXJ0%2Bbg1fRLfp%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,from Hong Kong,Pre-Owned,
Canon RF 100mm f3.5 Type 6 Leica SM  #83465 ,$325.00,https://www.ebay.com/itm/263529269599?itmmeta=01J06JVTDN0JFN4DTVFZN1RQNA&hash=item3d5b91895f:g:ggQAAOSwqu5amp1d&itmprp=enc%3AAQAJAAAAwLNnqaJOw5%2F9Np7dC2FdJyXIssZeRBXZif0rBqRwkHWeHAssoh%2Bd0bTUH81blZJiFhvHlpSJC54LH3C68uXCODpYH7zt330%2FD5fHO9efkz3jMa%2BdnBONJjspfoiQi7PHbchziL3NgkifgNforxw0%2FIFIUvxSd3rTj%2Bj5y77F5nrrwdyWyPG2DEQXsj33ZcQoJvuK0BEe35nhdxlmAAByzsR8zzxEoGea4%2FErE5kb9vsscqxNSteno6jNolDeDvJ5rw%3D%3D%7Ctkp%3ABk9SR4yn79KBZA,Free shipping,from Hong Kong,Pre-Owned,
New Canon RF 100-400mm f/5.6-8 IS USM Lens,$648.00,https://www.ebay.com/itm/304961809627?itmmeta=01J06JVTDNYF44YN26Y1GWZ0A0&hash=item470123ecdb:g:qOwAAOSwHgVkeFRS&itmprp=enc%3AAQAJAAAA4On1YQzMh3OFurYGNFQaxRJp81KPTdf3aobOjCQ08FB%2FHNUOwAOmaFt1uXsjcD62UFQGBEmGqbTjs83uR7aZR3kEcGXcDWa5oBmxQVoZaFOqc6bHXrfXTYRdm%2BUdM2%2BKRfCrYgVdqRwcJLQWMofzCAJbKTPojCWblsabiG3ZVXb8IxcYNXGyoHcSHSzHY%2BFyGt%2BhWNn5naWxdtFt1spem%2Fq4fnZtTwTdk0t1jFKABnMuRY7kb4SHwIQ1yvrujmxAPCHaZRhb4Td%2BsRPNEEGjzJ81urEIyfiOvW9lV9FOs7ZU%7Ctkp%3ABk9SR46n79KBZA,Free shipping,from Hong Kong,Brand New,
Canon RF 100mm f/2.8 L MACRO IS USM Medium Telephoto Lens,"$1,200.00",https://www.ebay.com/itm/234713099589?epid=19046973812&itmmeta=01J06JVTDN7Z803XEVNNM9BKQA&hash=item36a5fdad45:g:qeYAAOSwOJVjNN2c&itmprp=enc%3AAQAJAAAAwPg7PSywlgmZy%2Fxz3VsX3XnGK9k8%2FIwtBgU34MhZHshCqj%2BKgPn5lSgQuGvmO6PzYRCjfC9Z%2BjQeBi0eHeiCbGYpBtzY59h5Lt0mAiI9aBk8PyPw3vubW7f3xt6x%2FUWSxqHTtv3h4WSSuEahKzazqAZZskS9Cqf1xH2bpn8qjGL8IE1OKdtdj3VwBl5Le0jAwUKwzbr1KjWRWLsllH27oEtRRN1mFvlUEG0ybR%2FNxZoXQo6y3K8Sgvy0vnBINHcv5A%3D%3D%7Ctkp%3ABk9SR46n79KBZA,+$15.55 shipping,,Brand New,
New CANON RF 100-400mm f5.6-8 IS USM Lens RF Mount Full-Frame Format ,$685.29,https://www.ebay.com/itm/115571696886?itmmeta=01J06JVTDNWXDTNBR9EQ4G8CKG&hash=item1ae89c24f6:g:1AIAAOSwyyRjT~p2&itmprp=enc%3AAQAJAAAAwCjsq6HD6jfsqdaPuNQqpzjouEVL7shSD2WLsjGv9WqLGBFDZ%2FHHVZqF1MNj0IQJsh%2FagOBh6q%2BCq3hVgZM9CT%2BLJOQ1J2L40WGETBObhEG3ALgrxlzhuOsft4rrDFomYCdt%2B3Nm%2Fv1az2ldQuCbnepLL7%2Fa3oiMmP%2BlvC3JqJZbM9KQZqlf%2BGmSJuKeTDcGfE32sUF9hAxkZiyq7zBK%2FiRW3GYnP3poT2fWoS60VDTWnjVvFRJGdAwlFQo0AD4lOQ%3D%3D%7Ctkp%3ABk9SR46n79KBZA,+$52.00 shipping,from Japan,Brand New,
Canon RF 100-400mm IS USM Lens + Canon Speedlight & More - 64GB Kit,$701.99,https://www.ebay.com/itm/354238364940?itmmeta=01J06JVTDNH5FSG431YSXSZV2R&hash=item527a407d0c:g:A-UAAOSwimBjA6Ki&itmprp=enc%3AAQAJAAAAwAb08bCSCArW7tSjKieU9u2fkF89pJVpsQNFoZzL3sbC9kIEsmM%2BxfokFSU2sDpVBGdIb--IbX7B1l%2FmBPOimokhkr5UGJPAnlu4ClZLlUM%2BdPxZ0uvBBHXeizlN61BrgvlL3nqKNhahSW9wbLrQzt1H%2B2NnYDty1knRrJyo%2Be3yu--l3kk6wH%2BW372I8y8MnkZLiffL%2BWmO7aeFSVIUk1B5VlqTrBpKE2aDzj697BrR4POPyBK7sHCfSwYMt0pJKQ%3D%3D%7Ctkp%3ABk9SR46n79KBZA,Free shipping,,Brand New,
TTArtisan 500mm F6.3 Telephoto Lens Full Frame for E/Z/RF/L/EF/F/X/GFX mount,$309.26,https://www.ebay.com/itm/145732540176?itmmeta=01J06JVTDNBTHDJ20HEZX57THE&hash=item21ee561710:g:574AAOSwxp1mIemK&itmprp=enc%3AAQAJAAAAwJBZ1xZ3m7AUD3QlZg8Ncb1wUT3DdM4jin%2FU5SfkRAq%2BIjNCISuayLWJvtpMmaru60TKDThnAexoHEiiLR%2FLRKBDrMmcU17Q4W0YV4KjbmC1Tm8Sr%2Fgiqyq9QRLsKda9nsqvzqRcImqNPBMBPqDR%2FVJ5njcPoE4ye8rINYSKsd5MAMmPkN9D3HbWC9SQKjVyjmdMTaRzCb%2BoqHXFEsXDWb3w4PSxVYCO97VL40CTLu3EIw2uVnzhKDXFXzAH3RRv2g%3D%3D%7Ctkp%3ABk9SR46n79KBZA,Free shipping,from China,Brand New,
TTArtisan 500mm F6.3 Full Frame Telephoto Lens Canon RF Mount for Canon R5 R50 R,$339.00,https://www.ebay.com/itm/145536416277?itmmeta=01J06JVTDNXKBGDVXTFNNF6692&hash=item21e2a57a15:g:ussAAOSwduJll8gl&itmprp=enc%3AAQAJAAAA4G0PagwOI1CUJmsF5aaZqDQ4w50Qk3WLvoR6FXtSZHTpurJrOgXqd9NiTIZF43jZUXivUTFJAJLKeYJrC4ll%2Bv8KEnlfc6PyIxQSdB57bbVCGoWC49MtP5K6Ua4GPuyu1Cu87uwcQZABTE3Hm1ZobP6elfA%2BnA3wNHVoU%2BGXzFsKYQGHaq5z8gYRRF37ExjyGcPpFtm9Y4Pp4L74uAwLv%2FC7ykXOoSPGsvWTsKoNP4JUCGJ7cBrMriRFIMGzJjuf5OIQcmjccK696dOJjobkaRYiGsxVHu8PIJq%2BSWbomQoi%7Ctkp%3ABk9SR46n79KBZA,Free shipping,from China,Brand New,
Canon RF 100mm f/2.8 L Macro IS USM Lens - 4514C002,"$1,099.00",https://www.ebay.com/itm/185551339328?epid=19046973812&itmmeta=01J06JVTDN956D89C967F7PNN3&hash=item2b33b8bf40:g:C-wAAOSwRRNktndK&itmprp=enc%3AAQAJAAAA4E6Q%2FcbFrwZpC245eqDFDIDvRnYLybodl3XijnhtlpZKjgdp4%2BjCFliJazupAlLTDNEXjzPNk%2B%2FDTOPZu2DeIbNRFKiP1C4zfXDRxECazYWZPSJQ8cNz7A%2FngHPzf8oyI95XLUktXiaiIu088eSzmexPVZYAQKEMfKzz6XZUmctFTAtSisjB%2B6wR1S%2F2LmJBGhAYsCCMH7bGibFciR8Y3eFe--OrjUsIzDf62h4g%2FWSzfav%2BDCf2lG%2BdvW7YcPe2454sS%2FK6iBk4Cl4ZKuUBFIyU9hfyeIpdlwgE%2FzEFnQhF%7Ctkp%3ABk9SR46n79KBZA,Free shipping,,Brand New,
